seed,sample_set,method,stratum_column,stratum_value,sample_count,MAE,MSE,regret_to_oracle,oracle_label_accuracy,weight_entropy,normalized_weight_entropy,mean_max_weight
16,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_HIGH_LOW,6389,0.4602106080591329,3.824054017605129,0.09358208214386499,0.4301142588824542,1.1966185528746507,0.7435009102431885,0.4881923914184255
16,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,group_name,HIGH_HIGH_LOW,6134,0.393675138340952,2.4019763475679987,0.07847641671428279,0.3912618193674601,1.2448979454897866,0.7734985834942918,0.45500344588968783
16,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,HIGH_HIGH_LOW,6134,0.37503082786963354,2.2431846209927873,0.059832106242964284,0.3912618193674601,1.2448979454897866,0.7734985834942918,0.45500344588968783
16,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,group_name,LOW_HIGH_HIGH,4437,0.4111159475387518,0.601587499293011,0.1035613229041812,0.4381338742393509,1.2119415958494062,0.7530216521471623,0.47650907709707624
16,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_HIGH_HIGH,4437,0.39940733006074874,0.5142796850446428,0.09185270542617817,0.4381338742393509,1.2119415958494062,0.7530216521471623,0.47650907709707624
16,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,group_name,LOW_LOW_HIGH,1305,0.19610530838702173,0.1904203111935881,0.06276810993511815,0.09118773946360154,1.441446595310708,0.895621125968554,0.29206712233380794
16,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_LOW_HIGH,1305,0.16828540250609034,0.14355861130094716,0.03494820405418675,0.09118773946360154,1.441446595310708,0.895621125968554,0.29206712233380794
16,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,group_name,LOW_LOW_LOW,1299,0.5509611565109863,2.208427602125631,0.1682518027553388,0.1447267128560431,1.2843227209587846,0.7979945737803492,0.4360957846814068
16,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_LOW_LOW,1299,0.5232650401248877,1.9479734580892183,0.14055568636924015,0.1447267128560431,1.2843227209587846,0.7979945737803492,0.4360957846814068
16,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,group_name,HIGH_LOW_LOW,1398,0.59523746694201,1.7478392222458836,0.17513078538431676,0.2503576537911302,1.2034611445600556,0.7477524515002578,0.460796925312545
16,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,HIGH_LOW_LOW,1398,0.5615689345254168,1.4880815438324941,0.14146225296772355,0.2503576537911302,1.2034611445600556,0.7477524515002578,0.460796925312545
16,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,group_name,HIGH_LOW_HIGH,1256,0.3544108301951145,0.3317838650404919,0.10773219583675808,0.31687898089171973,1.2465884284039213,0.7745489395851197,0.3873122349784822
16,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,HIGH_LOW_HIGH,1256,0.3323757860425468,0.2782607070485371,0.08569715168419041,0.31687898089171973,1.2465884284039213,0.7745489395851197,0.3873122349784822
16,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,LOW_HIGH_HIGH,3271,0.4487992979835825,0.5988652563961114,0.13823242763280627,0.2992968511158667,1.1886680317340514,0.7385609737105794,0.4959937825967543
16,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_HIGH_HIGH,3271,0.4315869807247121,0.5277056960296912,0.12102011037393587,0.2992968511158667,1.1886680317340514,0.7385609737105794,0.4959937825967543
16,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,LOW_HIGH_LOW,4919,0.5292615719588363,3.8424465693495584,0.1386454447333815,0.28644033340109776,1.1959756515627835,0.7431014531986512,0.493662979425781
16,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_HIGH_LOW,4919,0.4938055504040827,3.6556981123447314,0.1031894231786279,0.28644033340109776,1.1959756515627835,0.7431014531986512,0.493662979425781
16,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,HIGH_LOW_HIGH,937,0.4334613692123252,0.4167268346652618,0.13699646265715115,0.31483457844183566,1.182013572852665,0.7344263259369835,0.41914082686700077
16,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,HIGH_LOW_HIGH,937,0.4026083463652352,0.33820334602677743,0.10614343981006111,0.31483457844183566,1.182013572852665,0.7344263259369835,0.41914082686700077
16,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,HIGH_HIGH_HIGH,3859,0.19520194750172035,0.27274253000586135,0.044948571835588806,0.17413837781808758,1.3665265933810569,0.8490707114723882,0.36398371990773
16,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,HIGH_HIGH_HIGH,3859,0.17117541129608227,0.21031120103776277,0.02092203562995073,0.17413837781808758,1.3665265933810569,0.8490707114723882,0.36398371990773
16,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,HIGH_HIGH_LOW,4247,0.4033000195536572,1.4853970134911068,0.08960572472482257,0.31151400988933364,1.235142780987913,0.7674373589969018,0.46449821008172404
16,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,HIGH_HIGH_LOW,4247,0.377937696140536,1.3458840595114876,0.0642434013117014,0.31151400988933364,1.235142780987913,0.7674373589969018,0.46449821008172404
16,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,HIGH_LOW_LOW,1033,0.5923577489296766,1.5287593274214009,0.1608367305349163,0.18973862536302033,1.1941478581033425,0.7419657812691409,0.46557040576032377
16,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,HIGH_LOW_LOW,1033,0.5594772013768217,1.3879242314333011,0.12795618298206124,0.18973862536302033,1.1941478581033425,0.7419657812691409,0.46557040576032377
16,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,LOW_LOW_HIGH,746,0.3096982120232277,0.2972462908536524,0.1095780319101664,0.1193029490616622,1.3441074153373453,0.8351408929497183,0.3431165642217401
16,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_LOW_HIGH,746,0.25981246912446193,0.21517646367256635,0.05969228901140062,0.1193029490616622,1.3441074153373453,0.8351408929497183,0.3431165642217401
16,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,LOW_LOW_LOW,988,0.5702236470478744,1.3247371191252024,0.17794230827040827,0.12246963562753037,1.2524843500353968,0.7782122816661814,0.46054502249306994
16,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_LOW_LOW,988,0.5433992552846719,1.1697298014098774,0.15111791650720577,0.12246963562753037,1.2524843500353968,0.7782122816661814,0.46054502249306994
17,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,group_name,HIGH_HIGH_HIGH,7782,0.12319034327517514,0.12602318132714252,0.021260809884342376,0.19557954253405294,1.4281867972030122,0.887382350179035,0.3330867004441253
17,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,HIGH_HIGH_HIGH,7782,0.1137663348120917,0.11023437426723792,0.01183680142125892,0.19557954253405294,1.4281867972030122,0.887382350179035,0.3330867004441253
17,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,group_name,LOW_HIGH_LOW,6389,0.4851125550506244,3.9787288813680886,0.11848402913535648,0.4312098920018782,1.1731861009723719,0.7289415092739148,0.4953831339464592
17,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_HIGH_LOW,6389,0.4590394815722787,3.8242749912506997,0.09241095565701081,0.4312098920018782,1.1731861009723719,0.7289415092739148,0.4953831339464592
17,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,group_name,HIGH_HIGH_LOW,6134,0.39270209108656934,2.4315236615333244,0.07750336945990009,0.39501141180306487,1.226706845054836,0.7621958172959744,0.46319914008191637
17,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,HIGH_HIGH_LOW,6134,0.3738946566389106,2.218867659557143,0.05869593501224136,0.39501141180306487,1.226706845054836,0.7621958172959744,0.46319914008191637
17,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,group_name,LOW_HIGH_HIGH,4437,0.4114616132827171,0.6212425054679916,0.10390698864814644,0.4354293441514537,1.1891703008262053,0.7388730510440843,0.4848987905492056
17,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_HIGH_HIGH,4437,0.3981390426718626,0.5152063685138182,0.09058441803729204,0.4354293441514537,1.1891703008262053,0.7388730510440843,0.4848987905492056
17,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,group_name,LOW_LOW_HIGH,1305,0.20172475552421876,0.19840058468845964,0.06838755707231518,0.06436781609195402,1.441459230307875,0.895628976533692,0.3040046619957891
17,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_LOW_HIGH,1305,0.16925176025628758,0.14433603966258776,0.035914561804384,0.06436781609195402,1.441459230307875,0.895628976533692,0.3040046619957891
17,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,group_name,LOW_LOW_LOW,1299,0.5488622145355536,2.2827991688155915,0.1661528607799061,0.15242494226327943,1.2581131216238974,0.7817096340927734,0.4489284674533061
17,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_LOW_LOW,1299,0.5224242659565814,1.9548485707008718,0.13971491220093388,0.15242494226327943,1.2581131216238974,0.7817096340927734,0.4489284674533061
17,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,group_name,HIGH_LOW_LOW,1398,0.5943061334167764,1.7208567033803417,0.1741994518590832,0.2532188841201717,1.187984815633549,0.7381364676794838,0.4702822638619611
17,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,HIGH_LOW_LOW,1398,0.5622726517332833,1.5001622404349269,0.14216597017559007,0.2532188841201717,1.187984815633549,0.7381364676794838,0.4702822638619611
17,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,group_name,HIGH_LOW_HIGH,1256,0.3632764715722104,0.3445012914704583,0.11659783721385393,0.29538216560509556,1.2578209308776886,0.7815280857745988,0.386024030957632
17,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,HIGH_LOW_HIGH,1256,0.33480804128381225,0.2812355505961843,0.08812940692545583,0.29538216560509556,1.2578209308776886,0.7815280857745988,0.386024030957632
17,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,LOW_HIGH_HIGH,3271,0.44813746244314057,0.6021384487254716,0.13757059209236433,0.2895139101192296,1.161142366882203,0.7214583165411463,0.5059692358449489
17,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_HIGH_HIGH,3271,0.4297999484220627,0.5293463770188127,0.11923307807128648,0.2895139101192296,1.161142366882203,0.7214583165411463,0.5059692358449489
17,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,LOW_HIGH_LOW,4919,0.5264889759181941,3.844957593434094,0.13587284869273936,0.2917259605610896,1.170022002686005,0.726975544472215,0.501100503703423
17,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_HIGH_LOW,4919,0.49253118396014384,3.6586949459579206,0.10191505673468901,0.2917259605610896,1.170022002686005,0.726975544472215,0.501100503703423
17,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,HIGH_LOW_HIGH,937,0.4440333312268,0.43090439327915964,0.14756842467162595,0.2945570971184632,1.1947055866140692,0.7423123174768554,0.4148437919268104
17,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,HIGH_LOW_HIGH,937,0.40500062973444273,0.3408072587149217,0.10853572317926867,0.2945570971184632,1.1947055866140692,0.7423123174768554,0.4148437919268104
17,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,HIGH_HIGH_HIGH,3859,0.1942526213773163,0.24659258819354862,0.04399924571118477,0.16895568800207308,1.3585143207144508,0.8440924065594088,0.37693562569257416
17,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,HIGH_HIGH_HIGH,3859,0.17102930431660743,0.20663352140633082,0.020775928650475884,0.16895568800207308,1.3585143207144508,0.8440924065594088,0.37693562569257416
17,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,HIGH_HIGH_LOW,4247,0.40174039528013566,1.5014776164589512,0.08804610045130105,0.31645867671297384,1.2124705614772857,0.7533503169709452,0.4748299067472889
17,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,HIGH_HIGH_LOW,4247,0.3761095158549346,1.3241423582291176,0.062415221026099935,0.31645867671297384,1.2124705614772857,0.7533503169709452,0.4748299067472889
17,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,HIGH_LOW_LOW,1033,0.5913093354251409,1.527566480561393,0.1597883170303805,0.20232333010648595,1.1793363396335466,0.7327628674099816,0.4749742243637305
17,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,HIGH_LOW_LOW,1033,0.5588497063232944,1.3915164154875947,0.12732868792853405,0.20232333010648595,1.1793363396335466,0.7327628674099816,0.4749742243637305
17,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,LOW_LOW_HIGH,746,0.32029391342559305,0.31111357858127603,0.12017373331253174,0.08981233243967829,1.344984704224098,0.835685983182759,0.353474969518728
17,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_LOW_HIGH,746,0.2623697768393704,0.21764879838235887,0.06224959672630912,0.08981233243967829,1.344984704224098,0.835685983182759,0.353474969518728
17,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,LOW_LOW_LOW,988,0.5654358356193779,1.309637981858854,0.17315449684191173,0.12246963562753037,1.2222154302030486,0.759405144342959,0.4726183041779377
17,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_LOW_LOW,988,0.5423965697805492,1.1736859065269312,0.150115231003083,0.12246963562753037,1.2222154302030486,0.759405144342959,0.4726183041779377
18,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,group_name,HIGH_HIGH_HIGH,7782,0.1232140570980573,0.12608328350509532,0.021284523707224525,0.19545104086353124,1.4313912814264278,0.8893734081742886,0.3232078680137196
18,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,HIGH_HIGH_HIGH,7782,0.11389238500968266,0.11122300752241511,0.011962851618849878,0.19545104086353124,1.4313912814264278,0.8893734081742886,0.3232078680137196
18,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,group_name,LOW_HIGH_LOW,6389,0.48663416213705457,3.1704370369240227,0.12000563622178669,0.43167944905305994,1.1764190772392054,0.7309502703711006,0.4940535376531489
18,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_HIGH_LOW,6389,0.4586456246434825,3.1373912984573367,0.09201709872821463,0.43167944905305994,1.1764190772392054,0.7309502703711006,0.4940535376531489
18,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,group_name,HIGH_HIGH_LOW,6134,0.3914507441773951,2.524805429351644,0.0762520225507259,0.40365177698076293,1.22215923296581,0.7593702270362369,0.4651046069099027
18,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,HIGH_HIGH_LOW,6134,0.3742996997955286,2.3964445963480325,0.059100978168859335,0.40365177698076293,1.22215923296581,0.7593702270362369,0.4651046069099027
18,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,group_name,LOW_HIGH_HIGH,4437,0.41001554315765565,0.6111340179970725,0.10246091852308502,0.4417399143565472,1.1940922461801051,0.7419312276384555,0.4810928242624894
18,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_HIGH_HIGH,4437,0.3985003396643432,0.5211276897256628,0.09094571502977256,0.4417399143565472,1.1940922461801051,0.7419312276384555,0.4810928242624894
18,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,group_name,LOW_LOW_HIGH,1305,0.19837384507509656,0.19416113662985993,0.06503664662319296,0.07662835249042145,1.4401065840574974,0.8947885301642312,0.29673105449740456
18,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_LOW_HIGH,1305,0.16848726577100512,0.143651907819166,0.03515006731910154,0.07662835249042145,1.4401065840574974,0.8947885301642312,0.29673105449740456
18,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,group_name,LOW_LOW_LOW,1299,0.5466272924155438,2.2309321912642166,0.16391793865989615,0.15704387990762125,1.2654932039898115,0.7862951370866431,0.44451244400270723
18,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_LOW_LOW,1299,0.522085396620132,1.9078870232534046,0.13937604286448446,0.15704387990762125,1.2654932039898115,0.7862951370866431,0.44451244400270723
18,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,group_name,HIGH_LOW_LOW,1398,0.5994302853339023,1.7786310819378728,0.17932360377620904,0.25894134477825465,1.1906311712124504,0.7397807408499218,0.4656416735956938
18,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,HIGH_LOW_LOW,1398,0.5625439197059774,1.51466873243364,0.1424372381482841,0.25894134477825465,1.1906311712124504,0.7397807408499218,0.4656416735956938
18,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,group_name,HIGH_LOW_HIGH,1256,0.36156684081188767,0.3420828159853659,0.11488820645353122,0.2929936305732484,1.2522628155009004,0.7780746345206871,0.3803721768603583
18,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,HIGH_LOW_HIGH,1256,0.33364503814752255,0.27960704491673677,0.08696640378916616,0.2929936305732484,1.2522628155009004,0.7780746345206871,0.3803721768603583
18,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,LOW_HIGH_HIGH,3271,0.44746701193694255,0.6184129367402292,0.1369001415861663,0.2999082849281565,1.1664151961250941,0.7247345095537222,0.5032462119755486
18,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_HIGH_HIGH,3271,0.42907074504687165,0.5284910657989526,0.11850387469609543,0.2999082849281565,1.1664151961250941,0.7247345095537222,0.5032462119755486
18,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,LOW_HIGH_LOW,4919,0.5323564844621156,3.897299711006806,0.14174035723666084,0.2992478145964627,1.1706810945997699,0.7273850613033228,0.5022147743318788
18,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_HIGH_LOW,4919,0.4942183007267924,3.6038663606772174,0.10360217350133763,0.2992478145964627,1.1706810945997699,0.7273850613033228,0.5022147743318788
18,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,HIGH_LOW_HIGH,937,0.44479955146397315,0.42997121483012,0.1483346449087991,0.28281750266808964,1.1875163763284429,0.7378454099745005,0.4110879641873096
18,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,HIGH_LOW_HIGH,937,0.40440930122670615,0.341393719562456,0.1079443946715321,0.28281750266808964,1.1875163763284429,0.7378454099745005,0.4110879641873096
18,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,HIGH_HIGH_HIGH,3859,0.19462159914651778,0.2720424035941759,0.04436822348038626,0.16843741902047163,1.3609078107611692,0.8455795655409558,0.3688578508383068
18,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,HIGH_HIGH_HIGH,3859,0.17148802099200042,0.21488583063097036,0.02123464532586887,0.16843741902047163,1.3609078107611692,0.8455795655409558,0.3688578508383068
18,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,HIGH_HIGH_LOW,4247,0.406305922142679,1.8963883951219302,0.0926116273138444,0.32564162938544855,1.2055452637586455,0.749047387566128,0.47934128339146903
18,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,HIGH_HIGH_LOW,4247,0.37909237070553004,1.5733994632078214,0.06539807587669542,0.32564162938544855,1.2055452637586455,0.749047387566128,0.47934128339146903
18,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,HIGH_LOW_LOW,1033,0.5898171805706559,1.5251527836121719,0.15829616217589546,0.1994191674733785,1.1797659596737513,0.733029805349548,0.472006966131816
18,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,HIGH_LOW_LOW,1033,0.5575369431141701,1.402522781410619,0.12601592471940976,0.1994191674733785,1.1797659596737513,0.733029805349548,0.472006966131816
18,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,LOW_LOW_HIGH,746,0.315630862851385,0.30477822304009405,0.11551068273832367,0.09785522788203753,1.3428683497471081,0.8343710182122933,0.3491595837889344
18,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_LOW_HIGH,746,0.26082242575995923,0.21593219927555354,0.06070224564689793,0.09785522788203753,1.3428683497471081,0.8343710182122933,0.3491595837889344
18,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,group_name,LOW_LOW_LOW,988,0.5637668298973574,1.3083030826223132,0.17148549111989123,0.12753036437246965,1.2321061688901382,0.7655506058178481,0.4680469286315113
18,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,group_name,LOW_LOW_LOW,988,0.5415072695254692,1.1784485316610347,0.14922593074800308,0.12753036437246965,1.2321061688901382,0.7655506058178481,0.4680469286315113
16,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,forecastability_cat,high,10039,0.1527797367239867,0.1463574866111678,0.034569977500791375,0.19444167745791413,1.4182167844844062,0.8811876329789616,0.3216555894255365
16,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,forecastability_cat,high,10039,0.13980355116418264,0.1260785581899102,0.021593791940987317,0.19444167745791413,1.4182167844844062,0.8811876329789616,0.3216555894255365
16,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,forecastability_cat,low,19243,0.454822972154541,2.489241065427239,0.11025074408161342,0.3895442498570909,1.2210908762220556,0.7587064196687701,0.4699447790019163
16,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,forecastability_cat,low,19243,0.4332965731950836,2.334773499845844,0.08872434512215606,0.3895442498570909,1.2210908762220556,0.7587064196687701,0.4699447790019163
16,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,forecastability_cat,medium,718,0.374129826301893,0.5215471952455939,0.11699201110306988,0.33147632311977715,1.2282017700602417,0.7631246664263798,0.43884745792260077
16,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,forecastability_cat,medium,718,0.360639343786794,0.39592650797506546,0.10350152858797089,0.33147632311977715,1.2282017700602417,0.7631246664263798,0.43884745792260077
16,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,forecastability_cat,low,14026,0.4842560256422272,2.1300132944696633,0.12664408453411474,0.28176244118066446,1.2099843411125057,0.7518055414032939,0.4808063976531462
16,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,forecastability_cat,low,14026,0.4552936055932141,1.9852974041044167,0.09768166448510167,0.28176244118066446,1.2099843411125057,0.7518055414032939,0.4808063976531462
16,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,forecastability_cat,medium,677,0.41353084789711136,0.44854856506173646,0.1763586149263547,0.20531757754800592,1.1957179237503772,0.7429413179051957,0.4686772638004675
16,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,forecastability_cat,medium,677,0.4090392495755882,0.39671548768089937,0.17186701660483156,0.20531757754800592,1.1957179237503772,0.7429413179051957,0.4686772638004675
16,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,forecastability_cat,high,5297,0.241249568055134,0.29109138325342604,0.06504149397736501,0.18746460260524825,1.3386319801000373,0.8317388137548603,0.3684403462321753
16,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,forecastability_cat,high,5297,0.21322119611669751,0.22438060199145354,0.037013122038928516,0.18746460260524825,1.3386319801000373,0.8317388137548603,0.3684403462321753
17,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,forecastability_cat,high,10039,0.1542708461412238,0.15163955438700846,0.036061086918028486,0.18707042534116944,1.4146065414530762,0.8789444628613459,0.3339104890594778
17,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,forecastability_cat,high,10039,0.1401221615987899,0.12652767856884334,0.021912402375594563,0.18707042534116944,1.4146065414530762,0.8789444628613459,0.3339104890594778
17,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,forecastability_cat,low,19243,0.454093052407105,2.5067218481180666,0.1095208243341775,0.3911032583277036,1.1999291794367903,0.7455579181815268,0.4781915718635452
17,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,forecastability_cat,low,19243,0.4322925476673537,2.3285889432702827,0.0877203195944262,0.3911032583277036,1.1999291794367903,0.7455579181815268,0.4781915718635452
17,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,forecastability_cat,medium,718,0.37470972704283456,0.5233879159481918,0.11757191184401145,0.32729805013927576,1.218873119370851,0.7573284498607576,0.442980694177257
17,pilot_selection,revin_aux_only_fusion_huber_kl_raw_soft_fusion,forecastability_cat,medium,718,0.3606301977237217,0.3991069481086029,0.10349238252489858,0.32729805013927576,1.218873119370851,0.7573284498607576,0.442980694177257
17,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,forecastability_cat,low,14026,0.48222753325889445,2.1353240789469172,0.12461559215078202,0.28390132610865537,1.1855053837965457,0.7365959100612942,0.4899699476732263
17,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,forecastability_cat,low,14026,0.4538207839931397,1.9806436101678597,0.09620884288502729,0.28390132610865537,1.1855053837965457,0.7365959100612942,0.4899699476732263
17,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,forecastability_cat,medium,677,0.4186161835588504,0.4562129861337478,0.18144395058809373,0.19202363367799113,1.1765338403435541,0.731021576697031,0.4760789331296346
17,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,forecastability_cat,medium,677,0.4083129560471371,0.3979398904617649,0.17114072307638042,0.19202363367799113,1.1765338403435541,0.731021576697031,0.4760789331296346
17,diagnostic_balanced,revin_aux_only_fusion_huber_kl_hard_top1,forecastability_cat,high,5297,0.24331023955926645,0.2756564898097148,0.06710216548149744,0.17727015291674533,1.3346220948391418,0.8292473319586903,0.3788008753007057
17,diagnostic_balanced,revin_aux_only_fusion_huber_kl_raw_soft_fusion,forecastability_cat,high,5297,0.21382868378497438,0.22247909169360827,0.037620609707205384,0.17727015291674533,1.3346220948391418,0.8292473319586903,0.3788008753007057
18,pilot_selection,revin_aux_only_fusion_huber_kl_hard_top1,forecastability_cat,high,10039,0.15357990876305408,0.15080850490577433,0.03537014953985875,0.18906265564299232,1.416490364610846,0.8801149479998007,0.3246601713892354
